uri,cid,author_did,author_handle,text,created_at,reply_count,repost_count,like_count,indexed_at
at://did:plc:ycqf3evcz72r6mlmqfcuazuo/app.bsky.feed.post/3l5n766ihnq2r,bafyreihaomdyqqzellpdd6hwzxqmehk5qz63o6qqjujywfd4iikxs2o6aq,did:plc:ycqf3evcz72r6mlmqfcuazuo,triproftri.bsky.social,"Welcome back to the sunshine.  Join us just down 101 to celebrate all things #dh #digitalhumanities ! 

First up:
10/15: Opening our new Digital Humanities Center
events.sjsu.edu/event/digita...

10/17: Welcoming @laurenfklein.bsky.social on ""Data Feminism in AI""
events.sjsu.edu/event/data-f...",2024-10-03T21:31:49.735Z,0,0,0,2024-10-03T21:31:49.735Z
at://did:plc:5egflzrw6hxaun47jmnaplld/app.bsky.feed.post/3l5n2mjfhc72b,bafyreif2qyxxknijsnh3qnrtbfinawfy6d3smanf5je3o3k5vnn54jrn3y,did:plc:5egflzrw6hxaun47jmnaplld,siueiris.bsky.social,"Congratulations again to @jessicadespain.bsky.social, who’s currently in CA receiving her DEI award from IARSLCE! The award honors her tremendous efforts to build equitable #DigitalHumanities infrastructures through programs like CODES and the Recovery Hub.",2024-10-03T20:10:22.318Z,0,0,0,2024-10-03T20:10:22.318Z
at://did:plc:hkxego77trzxsuvjuscswyfv/app.bsky.feed.post/3l5mytuldns26,bafyreidgcspdo2uoanweoxsg6gjnqwm3tqtoyfl33lc4i6mxzevw7szbmy,did:plc:hkxego77trzxsuvjuscswyfv,megsmith.bsky.social,"This is for a guest lecture in Intro to Big Data, over in the Computer Mgmt and Information Systems department, so the ideal audience in a lot of ways! If all goes well, this combo might be my new go-to hook for humanities data lectures. #DigitalHumanities",2024-10-03T19:38:41.417Z,0,0,0,2024-10-03T19:38:41.417Z
at://did:plc:utnf3qeh2hxollm7qkf7yf4m/app.bsky.feed.post/3l5mnwztcm72r,bafyreihidjqncl5uxdwghnut2xjug5x27oecvflse6srp4hkf3mrencypi,did:plc:utnf3qeh2hxollm7qkf7yf4m,digitalorientalist.bsky.social,"If you haven't already, sign up for our monthly newsletter📰

This month's issue includes our most recent posts 🗃️ as well as wider digital humanities news and announcements🤩

🔗 If you want to keep up to date, subscribe here us14.campaign-archive.com/home/?u=cd5d...

#digitalhumanities #academicsky",2024-10-03T16:23:37.556Z,0,0,0,2024-10-03T16:23:36.747Z
at://did:plc:nfjq4vz4mkhfiftfxwscq6gk/app.bsky.feed.post/3l5mlqjjzox2l,bafyreicelc37erxeza3wuqk7ny6qzu7rfvhrwbxtkaxnq5rxban6rarw4q,did:plc:nfjq4vz4mkhfiftfxwscq6gk,francesmnolan.bsky.social,"ICYMI - a blog post I wrote in August, looking at the potential of the sources we are using in Law v Practice. #history #irishhistory #womenshistory #digitalhumanities #dh 

RTs appreciated!",2024-10-03T15:44:10.463Z,0,0,0,2024-10-03T15:44:10.463Z
at://did:plc:un4pybvgkdftw222ro7d3bvj/app.bsky.feed.post/3l5lzxqfu2x2f,bafyreibg3cst4y6xi3njtk5ddiyty2lroqhpdga57n2aitk2odbuo6dmbu,did:plc:un4pybvgkdftw222ro7d3bvj,andreskarjus.bsky.social,"Submission still open until 15.10 for #DHNB2025 Conference ""Digital Dreams and Practices"", this time held in Tartu, Estonia on 5-7 March 2025
#DH #CUDAN #culturalanalytics #digitalhumanities
Invited topics include but are not limited to:",2024-10-03T10:26:04.920Z,0,0,0,2024-10-03T10:26:04.920Z
at://did:plc:d6hhmprg7mcsztnw3cts5wpp/app.bsky.feed.post/3l5jxq3kh3b2b,bafyreicddwdfobrkgr524f4zansht3u6havcssntlpqp5qn3tgjxala25m,did:plc:d6hhmprg7mcsztnw3cts5wpp,toebi.bsky.social,"⏰Reminder: #TOEBI Online Seminar Series 2024-2025
📆Today at 5pm (UTC+01:00)
💻📜 'Quantitative and Computational Approaches to Old English' 
🗣️Mark Faulkner (Trinity College Dublin) and Elisabetta Magnanti (Universität Wien)
#⃣ #OldEnglish #digitalhumanities #medievalsky",2024-10-02T14:40:41.279Z,0,0,0,2024-10-02T14:40:41.279Z
at://did:plc:kgsubvtlor2uv7vjnen4mske/app.bsky.feed.post/3l5jukpk67g2q,bafyreiabgofpqnoesh5hvcnry4cldtlwd2qehhp4rfeiz3a72zcsv7p7ju,did:plc:kgsubvtlor2uv7vjnen4mske,dhnb.bsky.social,"Hello #DigitalHumanities in the Nordic and Baltic! We're here, and we will update with all things conference related in the coming months!

Check out the current CFP:
dhnb.eu/conferences/... 

Deadline Oct. 10th for submissions!",2024-10-02T13:44:00.303Z,0,0,0,2024-10-02T13:44:00.247Z
at://did:plc:37gbzg3qd2t54wm35ehuqvey/app.bsky.feed.post/3l5j2zgmxqa2b,bafyreiffeztpflpek2dxi2p5lcrj56q5e3pvagrq7n5jmdjj7w7uu7gpei,did:plc:37gbzg3qd2t54wm35ehuqvey,matti-lamela.bsky.social,"Call for papers: DHNB2025 conference 'Digital Dreams and Practices' (5-7/03/2025, Tartu, Estonia)
dhnb.eu/conferences/...

Note the Doctoral Consortium track for doctoral students to get feedback on their work in #digitalhumanities. Bursaries available.",2024-10-02T06:06:56.116Z,0,0,0,2024-10-02T06:06:56.116Z
at://did:plc:h5qt4iexv3l6sp7j5mghpp7i/app.bsky.feed.post/3l5hrn7hyli2i,bafyreieuhokzosl7zmz2732of4infsvbk4gdtmmal5teodeoyylmpmjziu,did:plc:h5qt4iexv3l6sp7j5mghpp7i,guhrs.bsky.social,Thanks to @evelyngius.bsky.social and @fortextlab.bsky.social for giving me the opportunity to work from California and continue our close collaboration with our friends in the Bay. #CLS #DigitalLiteraryStudies #DigitalHumanities #LitLab,2024-10-01T17:46:23.011Z,0,0,0,2024-10-01T17:46:23.011Z
at://did:plc:h5qt4iexv3l6sp7j5mghpp7i/app.bsky.feed.post/3l5hrkskfvq2w,bafyreiboin2cmkzxlm5tu4y5odrfmsycfah4fwhwtmdm43js4id3iyrho4,did:plc:h5qt4iexv3l6sp7j5mghpp7i,guhrs.bsky.social,"Today is my first official day back at Stanford, where I'm spending five months as a Visiting Postdoctoral Scholar at the @stanfordlitlab.bsky.social. #CLS #DigitalHumanities #LitLab #California #Stanford",2024-10-01T17:45:02.257Z,0,0,0,2024-10-01T17:45:02.257Z
at://did:plc:utnf3qeh2hxollm7qkf7yf4m/app.bsky.feed.post/3l5hjichyiq23,bafyreieaj6kwicf2lrfoc6yr4a3obpvof4hh7d7ab2v4tmoh6e7ol3eblq,did:plc:utnf3qeh2hxollm7qkf7yf4m,digitalorientalist.bsky.social,"Interested in #hiragana or #katakana?🈂️
🗃️ James Harry Morris explores the Hiroshi Komiyama Collection, Database of Character Forms.

Packed with different typefaces for the Japanese languages🗻 #linguistics #academicsky #digitalhumanities #japan #小宮山博 #横浜市歴史博物館

digitalorientalist.com/2024/10/01/t...",2024-10-01T15:20:28.421Z,0,0,0,2024-10-01T15:20:28.421Z
at://did:plc:hmbuq64gvsvyepplelk6yzqb/app.bsky.feed.post/3l5heqohc742c,bafyreibcktkqwwxoqffxfck5fyvykxf3w46j52xhivthwvhxwe5lptn4oe,did:plc:hmbuq64gvsvyepplelk6yzqb,stanfordlitlab.bsky.social,"The new academic year brings some changes: While Mark Algee-Hewitt is on sabbatical for a year of focused research, Matt Warner and Nichole Nomura are the Lab's Associate Directors taking care of a smooth year. @mattgwr.bsky.social litlab.stanford.edu/people/
#DigitalHumanities #CLS",2024-10-01T13:55:40.611Z,0,0,0,2024-10-01T13:55:40.611Z
at://did:plc:d6hhmprg7mcsztnw3cts5wpp/app.bsky.feed.post/3l5hecobdp22d,bafyreigozp5gdpjlxtqba4jzlhb7bwi4galk44tzykstr5yzpe52dipdhy,did:plc:d6hhmprg7mcsztnw3cts5wpp,toebi.bsky.social,"⏰Reminder: #TOEBI Online Seminar Series 2024-2025 
📆2nd October 5pm (UTC+01:00)
💻📜 'Quantitative and Computational Approaches to Old English' 
🗣️Mark Faulkner (Trinity College Dublin) and Elisabetta Magnanti (Universität Wien) 
#⃣ #OldEnglish #digitalhumanities #medievalsky",2024-10-01T13:47:46.609Z,0,0,0,2024-10-01T13:47:46.609Z
